"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","2011-06-12","2011","06","12","†","20.0","","6.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-13","2011","06","13","†","15.0","","4.0","","9.5","","8.5","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-14","2011","06","14","†","17.0","","9.0","","13.0","","5.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-15","2011","06","15","†","12.0","","6.0","","9.0","","9.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-16","2011","06","16","†","10.0","","7.0","","8.5","","9.5","","0.0","","7.0","","0.0","","7.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-17","2011","06","17","†","14.0","","7.0","","10.5","","7.5","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-18","2011","06","18","†","18.0","","7.0","","12.5","","5.5","","0.0","","5.0","","0.0","","5.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-19","2011","06","19","†","16.0","","9.0","","12.5","","5.5","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-20","2011","06","20","†","20.0","","10.0","","15.0","","3.0","","0.0","","1.5","","0.0","","1.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-21","2011","06","21","†","23.0","","7.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-22","2011","06","22","†","20.0","","5.0","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-23","2011","06","23","†","19.0","","6.0","","12.5","","5.5","","0.0","","3.8","","0.0","","3.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-24","2011","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-25","2011","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-26","2011","06","26","†","21.0","","2.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-27","2011","06","27","†","25.0","","3.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-28","2011","06","28","†","28.0","","6.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-29","2011","06","29","†","23.0","","10.0","","16.5","","1.5","","0.0","","10.5","","0.0","","10.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-06-30","2011","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-01","2011","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-02","2011","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-03","2011","07","03","†","24.0","","3.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-04","2011","07","04","†","25.0","","5.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-05","2011","07","05","†","27.0","","4.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-06","2011","07","06","†","30.0","","5.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-07","2011","07","07","†","32.0","","7.0","","19.5","","0.0","","1.5","","9.5","","0.0","","9.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-08","2011","07","08","†","18.0","","9.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-09","2011","07","09","†","22.0","","8.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-10","2011","07","10","†","24.0","","3.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-11","2011","07","11","†","27.0","","6.0","","16.5","","1.5","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-12","2011","07","12","†","28.0","","8.0","","18.0","","0.0","","0.0","","4.2","","0.0","","4.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-13","2011","07","13","†","23.0","","14.0","","18.5","","0.0","","0.5","","3.4","","0.0","","3.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-14","2011","07","14","†","21.0","","9.0","","15.0","","3.0","","0.0","","5.0","","0.0","","5.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-15","2011","07","15","†","20.0","","8.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-16","2011","07","16","†","26.0","","4.0","","15.0","","3.0","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-17","2011","07","17","†","30.0","","9.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-18","2011","07","18","†","31.0","","10.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-19","2011","07","19","†","27.0","","10.0","","18.5","","0.0","","0.5","","8.4","","0.0","","8.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-20","2011","07","20","†","18.0","","13.0","","15.5","","2.5","","0.0","","8.0","","0.0","","8.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-21","2011","07","21","†","16.0","","8.0","","12.0","","6.0","","0.0","","8.6","","0.0","","8.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-22","2011","07","22","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-23","2011","07","23","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-24","2011","07","24","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-25","2011","07","25","†","25.0","","4.0","","14.5","","3.5","","0.0","","13.4","","0.0","","13.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-26","2011","07","26","†","20.0","","9.0","","14.5","","3.5","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-27","2011","07","27","†","20.5","","10.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-28","2011","07","28","†","23.5","","7.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-29","2011","07","29","†","24.5","","8.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-30","2011","07","30","†","27.0","","9.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-07-31","2011","07","31","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-01","2011","08","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-02","2011","08","02","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-03","2011","08","03","†","27.0","","7.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-04","2011","08","04","†","28.0","","7.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-05","2011","08","05","†","30.0","","7.0","","18.5","","0.0","","0.5","","4.0","","0.0","","4.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-06","2011","08","06","†","28.0","","9.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-07","2011","08","07","†","29.0","","8.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-08","2011","08","08","†","27.0","","9.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-09","2011","08","09","†","29.0","","8.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-10","2011","08","10","†","27.0","","6.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-11","2011","08","11","†","25.0","","5.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-12","2011","08","12","†","27.0","","7.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-13","2011","08","13","†","29.0","","6.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-14","2011","08","14","†","28.0","","6.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-15","2011","08","15","†","20.0","","5.0","","12.5","","5.5","","0.0","","5.0","","0.0","","5.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-16","2011","08","16","†","23.0","","5.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-17","2011","08","17","†","26.0","","4.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-18","2011","08","18","†","24.0","","5.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-19","2011","08","19","†","30.0","","2.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-20","2011","08","20","†","32.0","","3.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-21","2011","08","21","†","31.0","","2.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-22","2011","08","22","†","33.0","","9.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-23","2011","08","23","†","27.0","","15.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-24","2011","08","24","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-25","2011","08","25","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-26","2011","08","26","†","31.0","","7.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-27","2011","08","27","†","32.0","","6.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-28","2011","08","28","†","32.0","","6.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-29","2011","08","29","†","30.0","","7.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-30","2011","08","30","†","27.0","","8.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-08-31","2011","08","31","†","13.0","","8.0","","10.5","","7.5","","0.0","","15.0","","0.0","","15.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-01","2011","09","01","†","16.0","","6.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-02","2011","09","02","†","18.5","","6.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-03","2011","09","03","†","20.5","","-1.0","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-04","2011","09","04","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-05","2011","09","05","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-06","2011","09","06","†","30.0","","4.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-07","2011","09","07","†","29.0","","2.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-08","2011","09","08","†","29.0","","3.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-09","2011","09","09","†","29.0","","3.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-10","2011","09","10","†","30.0","","2.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-11","2011","09","11","†","31.0","","3.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-12","2011","09","12","†","30.0","","7.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-13","2011","09","13","†","19.5","","7.0","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-14","2011","09","14","†","24.0","","6.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-15","2011","09","15","†","17.0","","2.0","","9.5","","8.5","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-16","2011","09","16","†","20.0","","12.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-17","2011","09","17","†","","","","","","","","","","","","","","","","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-18","2011","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-19","2011","09","19","†","17.0","","4.0","","10.5","","7.5","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-20","2011","09","20","†","18.0","","0.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-21","2011","09","21","†","22.0","","-1.0","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-22","2011","09","22","†","24.0","","3.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-23","2011","09","23","†","28.0","","7.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-24","2011","09","24","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-25","2011","09","25","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-26","2011","09","26","†","18.0","","4.0","","11.0","","7.0","","0.0","","34.0","","0.0","","34.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-27","2011","09","27","†","15.0","","10.0","","12.5","","5.5","","0.0","","9.5","","0.0","","9.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-28","2011","09","28","†","17.0","","7.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-29","2011","09","29","†","19.0","","-2.0","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-09-30","2011","09","30","†","25.0","","-2.0","","11.5","","6.5","","0.0","","4.2","","0.0","","4.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-01","2011","10","01","†","17.0","","5.0","","11.0","","7.0","","0.0","","2.8","","0.0","","2.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-02","2011","10","02","†","19.0","","5.0","","12.0","","6.0","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-03","2011","10","03","†","19.0","","4.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-04","2011","10","04","†","14.0","","-2.0","","6.0","","12.0","","0.0","","2.5","","0.0","","2.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-05","2011","10","05","†","12.0","","2.0","","7.0","","11.0","","0.0","","17.0","","0.0","","17.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-06","2011","10","06","†","9.0","","4.0","","6.5","","11.5","","0.0","","8.8","","0.0","","8.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-07","2011","10","07","†","10.0","","5.0","","7.5","","10.5","","0.0","","9.0","","0.0","","9.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-08","2011","10","08","†","13.0","","5.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-09","2011","10","09","†","0.0","","0.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-10","2011","10","10","†","12.0","","0.0","","6.0","","12.0","","0.0","","21.0","","0.0","","21.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-11","2011","10","11","†","9.0","","7.0","","8.0","","10.0","","0.0","","34.8","","0.0","","34.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-12","2011","10","12","†","12.5","","5.0","","8.8","","9.2","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-13","2011","10","13","†","12.0","","-1.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-14","2011","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-15","2011","10","15","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-16","2011","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-17","2011","10","17","†","12.0","","-4.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-18","2011","10","18","†","13.0","","-4.0","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-19","2011","10","19","†","14.5","","-4.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-20","2011","10","20","†","10.0","","7.0","","8.5","","9.5","","0.0","","6.4","","0.0","","6.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-21","2011","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-22","2011","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-23","2011","10","23","†","12.0","","1.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-24","2011","10","24","†","7.0","","-5.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-25","2011","10","25","†","7.0","","-3.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-26","2011","10","26","†","6.0","","-6.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-27","2011","10","27","†","9.0","","0.0","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-28","2011","10","28","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-29","2011","10","29","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-30","2011","10","30","†","7.0","","-6.0","","0.5","","17.5","","0.0","","12.0","","0.0","","12.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-10-31","2011","10","31","†","9.0","","2.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-01","2011","11","01","†","7.0","","-6.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-02","2011","11","02","†","7.0","","-3.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-03","2011","11","03","†","6.0","","-7.0","","-0.5","","18.5","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-04","2011","11","04","†","3.5","","-5.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-05","2011","11","05","†","4.0","","-7.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-06","2011","11","06","†","3.0","","-8.0","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-07","2011","11","07","†","3.0","","-6.0","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-08","2011","11","08","†","8.0","","-1.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-09","2011","11","09","†","4.0","","-4.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-10","2011","11","10","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-11","2011","11","11","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-12","2011","11","12","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-13","2011","11","13","†","4.0","","0.0","","2.0","","16.0","","0.0","","0.0","","2.0","","2.0","","9","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-14","2011","11","14","†","3.0","","-1.5","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-15","2011","11","15","†","0.0","","-15.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-16","2011","11","16","†","3.0","","-16.0","","-6.5","","24.5","","0.0","","0.0","","9.0","","9.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-17","2011","11","17","†","1.0","","-8.0","","-3.5","","21.5","","0.0","","0.0","","2.0","","2.0","","20","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-18","2011","11","18","†","-7.0","","-8.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-19","2011","11","19","†","-8.0","","-26.0","","-17.0","","35.0","","0.0","","0.0","","0.0","T","0.0","T","20","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-20","2011","11","20","†","-5.0","","-21.0","","-13.0","","31.0","","0.0","","0.0","","1.0","","1.0","","20","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-21","2011","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-22","2011","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-23","2011","11","23","†","7.0","","2.0","","4.5","","13.5","","0.0","","49.0","","0.0","","49.0","","8","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-24","2011","11","24","†","4.0","","0.0","","2.0","","16.0","","0.0","","0.0","","1.0","","1.0","","4","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-25","2011","11","25","†","3.0","","1.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-26","2011","11","26","†","2.0","","-8.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-27","2011","11","27","†","8.0","","-4.0","","2.0","","16.0","","0.0","","5.8","","0.0","","5.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-28","2011","11","28","†","5.0","","0.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-29","2011","11","29","†","4.0","","1.0","","2.5","","15.5","","0.0","","0.0","","4.0","","4.0","","2","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-11-30","2011","11","30","†","4.0","","-1.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
